chrom,scenario,seed,priv_pca_count,priv_geo_count
17,closest10kpca,7,21210.0,
17,closest10kpca,8,21210.0,
17,closest10kpca,9,21210.0,
17,closest10kpca,10,21210.0,
17,5epsilongeo,1,,12853.0
17,5epsilongeo,2,,12600.0
17,5epsilongeo,3,,12894.0
17,5epsilongeo,4,,12820.0
17,5epsilongeo,5,,12787.0
17,5epsilongeo,6,,12841.0
17,5epsilongeo,7,,12704.0
17,5epsilongeo,8,,12799.0
17,5epsilongeo,9,,12896.0
17,5epsilongeo,10,,12662.0
17,10epsilongeo,1,,5591.0
17,10epsilongeo,2,,5586.0
17,10epsilongeo,3,,5654.0
17,10epsilongeo,4,,5582.0
17,10epsilongeo,5,,5652.0
17,10epsilongeo,6,,5580.0
17,10epsilongeo,7,,5555.0
17,10epsilongeo,8,,5588.0
17,10epsilongeo,9,,5639.0
17,10epsilongeo,10,,5479.0
17,50epsilongeo,1,,2520.0
17,50epsilongeo,2,,2472.0
17,50epsilongeo,3,,2407.0
17,50epsilongeo,4,,2351.0
17,50epsilongeo,5,,2640.0
17,50epsilongeo,6,,2469.0
17,50epsilongeo,7,,2499.0
17,50epsilongeo,8,,2462.0
17,50epsilongeo,9,,2437.0
17,50epsilongeo,10,,2503.0
17,closest10kgeo,1,,12575.0
17,closest10kgeo,2,,12575.0
17,closest10kgeo,3,,12575.0
17,closest10kgeo,4,,12575.0
17,closest10kgeo,5,,12575.0
17,closest10kgeo,6,,12575.0
17,closest10kgeo,7,,12575.0
17,closest10kgeo,8,,12575.0
17,closest10kgeo,9,,12575.0
17,closest10kgeo,10,,12575.0
17,uniformgeo,1,,2547.0
17,uniformgeo,2,,2371.0
17,uniformgeo,3,,2427.0
17,uniformgeo,4,,2447.0
17,uniformgeo,5,,2440.0
17,uniformgeo,6,,2427.0
17,uniformgeo,7,,2513.0
17,uniformgeo,8,,2481.0
17,uniformgeo,9,,2496.0
17,uniformgeo,10,,2369.0
18,uniform,1,3938.0,
18,uniform,2,3869.0,
18,uniform,3,3816.0,
18,uniform,4,3983.0,
18,uniform,5,3855.0,
18,uniform,6,3930.0,
18,uniform,7,4101.0,
18,uniform,8,3694.0,
18,uniform,9,3836.0,
18,uniform,10,3856.0,
18,5epsilonpca,1,4306.0,
18,5epsilonpca,2,4225.0,
18,5epsilonpca,3,4186.0,
18,5epsilonpca,4,4233.0,
18,5epsilonpca,5,4308.0,
18,5epsilonpca,6,4214.0,
18,5epsilonpca,7,4320.0,
18,5epsilonpca,8,4209.0,
18,5epsilonpca,9,4295.0,
18,5epsilonpca,10,4227.0,
18,10epsilonpca,1,4203.0,
18,10epsilonpca,2,4060.0,
18,10epsilonpca,3,4117.0,
18,10epsilonpca,4,4366.0,
18,10epsilonpca,5,4213.0,
18,10epsilonpca,6,4039.0,
18,10epsilonpca,7,4146.0,
18,10epsilonpca,8,4178.0,
18,10epsilonpca,9,4116.0,
18,10epsilonpca,10,4149.0,
18,50epsilonpca,1,4174.0,
18,50epsilonpca,2,4008.0,
18,50epsilonpca,3,4157.0,
18,50epsilonpca,4,3997.0,
18,50epsilonpca,5,4064.0,
18,50epsilonpca,6,3993.0,
18,50epsilonpca,7,4065.0,
18,50epsilonpca,8,4105.0,
18,50epsilonpca,9,4115.0,
18,50epsilonpca,10,3995.0,
18,100epsilonpca,1,3922.0,
18,100epsilonpca,2,4015.0,
18,100epsilonpca,3,3855.0,
18,100epsilonpca,4,4070.0,
18,100epsilonpca,5,3928.0,
18,100epsilonpca,6,3925.0,
18,100epsilonpca,7,4078.0,
18,100epsilonpca,8,3938.0,
18,100epsilonpca,9,3918.0,
18,100epsilonpca,10,3929.0,
18,closest10kpca,1,6048.0,
18,closest10kpca,2,6048.0,
18,closest10kpca,3,6048.0,
18,closest10kpca,4,6048.0,
18,closest10kpca,5,6048.0,
18,closest10kpca,6,6048.0,
18,closest10kpca,7,6048.0,
18,closest10kpca,8,6048.0,
18,closest10kpca,9,6048.0,
18,closest10kpca,10,6048.0,
18,5epsilongeo,1,,3594.0
18,5epsilongeo,2,,3607.0
18,5epsilongeo,3,,3588.0
18,5epsilongeo,4,,3526.0
18,5epsilongeo,5,,3605.0
18,5epsilongeo,6,,3638.0
18,5epsilongeo,7,,3505.0
18,5epsilongeo,8,,3557.0
18,5epsilongeo,9,,3577.0
18,5epsilongeo,10,,3572.0
18,10epsilongeo,1,,1556.0
18,10epsilongeo,2,,1631.0
18,10epsilongeo,3,,1546.0
18,10epsilongeo,4,,1557.0
18,10epsilongeo,5,,1559.0
18,10epsilongeo,6,,1577.0
18,10epsilongeo,7,,1546.0
18,10epsilongeo,8,,1586.0
18,10epsilongeo,9,,1510.0
18,10epsilongeo,10,,1561.0
18,50epsilongeo,1,,732.0
18,50epsilongeo,2,,726.0
18,50epsilongeo,3,,711.0
18,50epsilongeo,4,,691.0
18,50epsilongeo,5,,644.0
18,50epsilongeo,6,,644.0
18,50epsilongeo,7,,682.0
18,50epsilongeo,8,,682.0
18,50epsilongeo,9,,678.0
18,50epsilongeo,10,,695.0
18,closest10kgeo,1,,3615.0
18,closest10kgeo,2,,3615.0
18,closest10kgeo,3,,3615.0
18,closest10kgeo,4,,3615.0
18,closest10kgeo,5,,3615.0
18,closest10kgeo,6,,3615.0
18,closest10kgeo,7,,3615.0
18,closest10kgeo,8,,3615.0
18,closest10kgeo,9,,3615.0
18,closest10kgeo,10,,3615.0
18,uniformgeo,1,,690.0
18,uniformgeo,2,,685.0
18,uniformgeo,3,,672.0
18,uniformgeo,4,,672.0
18,uniformgeo,5,,654.0
18,uniformgeo,6,,699.0
18,uniformgeo,7,,727.0
18,uniformgeo,8,,724.0
18,uniformgeo,9,,668.0
18,uniformgeo,10,,677.0
19,uniform,1,15270.0,
19,uniform,2,15271.0,
19,uniform,3,15234.0,
19,uniform,4,15440.0,
19,uniform,5,15080.0,
19,uniform,6,15479.0,
19,uniform,7,15432.0,
19,uniform,8,15047.0,
19,uniform,9,15364.0,
19,uniform,10,15365.0,
19,5epsilonpca,1,17045.0,
19,5epsilonpca,2,16289.0,
19,5epsilonpca,3,16736.0,
19,5epsilonpca,4,16503.0,
19,5epsilonpca,5,16743.0,
19,5epsilonpca,6,16992.0,
19,5epsilonpca,7,16904.0,
19,5epsilonpca,8,16919.0,
19,5epsilonpca,9,16441.0,
19,5epsilonpca,10,16275.0,
19,10epsilonpca,1,16211.0,
19,10epsilonpca,2,16317.0,
19,10epsilonpca,3,16282.0,
19,10epsilonpca,4,16496.0,
19,10epsilonpca,5,16756.0,
19,10epsilonpca,6,16275.0,
19,10epsilonpca,7,16588.0,
19,10epsilonpca,8,16579.0,
19,10epsilonpca,9,16144.0,
19,10epsilonpca,10,16994.0,
19,50epsilonpca,1,16313.0,
19,50epsilonpca,2,16252.0,
19,50epsilonpca,3,16265.0,
19,50epsilonpca,4,16219.0,
19,50epsilonpca,5,16052.0,
19,50epsilonpca,6,15921.0,
19,50epsilonpca,7,16359.0,
19,50epsilonpca,8,16230.0,
19,50epsilonpca,9,15932.0,
19,50epsilonpca,10,16183.0,
19,100epsilonpca,1,15775.0,
19,100epsilonpca,2,15820.0,
19,100epsilonpca,3,15689.0,
19,100epsilonpca,4,15797.0,
19,100epsilonpca,5,15341.0,
19,100epsilonpca,6,15451.0,
19,100epsilonpca,7,15760.0,
19,100epsilonpca,8,15519.0,
19,100epsilonpca,9,15925.0,
19,100epsilonpca,10,15320.0,
19,closest10kpca,1,23887.0,
19,closest10kpca,2,23887.0,
19,closest10kpca,3,23887.0,
19,closest10kpca,4,23887.0,
19,closest10kpca,5,23887.0,
19,closest10kpca,6,23887.0,
19,closest10kpca,7,23887.0,
19,closest10kpca,8,23887.0,
19,closest10kpca,9,23887.0,
19,closest10kpca,10,23887.0,
19,5epsilongeo,1,,14546.0
19,5epsilongeo,2,,14509.0
19,5epsilongeo,3,,14456.0
19,5epsilongeo,4,,14424.0
19,5epsilongeo,5,,14593.0
19,5epsilongeo,6,,14552.0
19,5epsilongeo,7,,14349.0
19,5epsilongeo,8,,14376.0
19,5epsilongeo,9,,14552.0
19,5epsilongeo,10,,14231.0
19,10epsilongeo,1,,6245.0
19,10epsilongeo,2,,6300.0
19,10epsilongeo,3,,6317.0
19,10epsilongeo,4,,6284.0
19,10epsilongeo,5,,6263.0
19,10epsilongeo,6,,6288.0
19,10epsilongeo,7,,6258.0
19,10epsilongeo,8,,6268.0
19,10epsilongeo,9,,6351.0
19,10epsilongeo,10,,6313.0
19,50epsilongeo,1,,2738.0
19,50epsilongeo,2,,2918.0
19,50epsilongeo,3,,2818.0
19,50epsilongeo,4,,2807.0
19,50epsilongeo,5,,2788.0
19,50epsilongeo,6,,2780.0
19,50epsilongeo,7,,2726.0
19,50epsilongeo,8,,2705.0
19,50epsilongeo,9,,2661.0
19,50epsilongeo,10,,2848.0
19,closest10kgeo,1,,14323.0
19,closest10kgeo,2,,14323.0
19,closest10kgeo,3,,14323.0
19,closest10kgeo,4,,14323.0
19,closest10kgeo,5,,14323.0
19,closest10kgeo,6,,14323.0
19,closest10kgeo,7,,14323.0
19,closest10kgeo,8,,14323.0
19,closest10kgeo,9,,14323.0
19,closest10kgeo,10,,14323.0
19,uniformgeo,1,,2816.0
19,uniformgeo,2,,2762.0
19,uniformgeo,3,,2695.0
19,uniformgeo,4,,2841.0
19,uniformgeo,5,,2838.0
19,uniformgeo,6,,2805.0
19,uniformgeo,7,,2814.0
19,uniformgeo,8,,2831.0
19,uniformgeo,9,,2827.0
19,uniformgeo,10,,2754.0
20,uniform,1,6130.0,
20,uniform,2,5949.0,
20,uniform,3,5915.0,
20,uniform,4,6031.0,
20,uniform,5,5953.0,
20,uniform,6,6101.0,
20,uniform,7,6061.0,
20,uniform,8,5888.0,
20,uniform,9,5985.0,
20,uniform,10,5948.0,
20,5epsilonpca,1,6606.0,
20,5epsilonpca,2,6521.0,
20,5epsilonpca,3,6489.0,
20,5epsilonpca,4,6611.0,
20,5epsilonpca,5,6584.0,
20,5epsilonpca,6,6476.0,
20,5epsilonpca,7,6530.0,
20,5epsilonpca,8,6601.0,
20,5epsilonpca,9,6520.0,
20,5epsilonpca,10,6442.0,
20,10epsilonpca,1,6513.0,
20,10epsilonpca,2,6297.0,
20,10epsilonpca,3,6626.0,
20,10epsilonpca,4,6482.0,
20,10epsilonpca,5,6557.0,
20,10epsilonpca,6,6363.0,
20,10epsilonpca,7,6382.0,
20,10epsilonpca,8,6390.0,
20,10epsilonpca,9,6468.0,
20,10epsilonpca,10,6598.0,
20,50epsilonpca,1,6367.0,
20,50epsilonpca,2,6087.0,
20,50epsilonpca,3,6289.0,
20,50epsilonpca,4,6301.0,
20,50epsilonpca,5,6385.0,
20,50epsilonpca,6,6221.0,
20,50epsilonpca,7,6357.0,
20,50epsilonpca,8,6447.0,
20,50epsilonpca,9,6064.0,
20,50epsilonpca,10,6530.0,
20,100epsilonpca,1,6032.0,
20,100epsilonpca,2,6257.0,
20,100epsilonpca,3,6096.0,
20,100epsilonpca,4,6201.0,
20,100epsilonpca,5,5923.0,
20,100epsilonpca,6,6097.0,
20,100epsilonpca,7,6163.0,
20,100epsilonpca,8,6105.0,
20,100epsilonpca,9,6207.0,
20,100epsilonpca,10,5962.0,
20,closest10kpca,1,9480.0,
20,closest10kpca,2,9480.0,
20,closest10kpca,3,9480.0,
20,closest10kpca,4,9480.0,
20,closest10kpca,5,9480.0,
20,closest10kpca,6,9480.0,
20,closest10kpca,7,9480.0,
20,closest10kpca,8,9480.0,
20,closest10kpca,9,9480.0,
20,closest10kpca,10,9480.0,
20,5epsilongeo,1,,5577.0
20,5epsilongeo,2,,5594.0
20,5epsilongeo,3,,5605.0
20,5epsilongeo,4,,5491.0
20,5epsilongeo,5,,5529.0
20,5epsilongeo,6,,5499.0
20,5epsilongeo,7,,5621.0
20,5epsilongeo,8,,5561.0
20,5epsilongeo,9,,5760.0
20,5epsilongeo,10,,5542.0
20,10epsilongeo,1,,2498.0
20,10epsilongeo,2,,2545.0
20,10epsilongeo,3,,2415.0
20,10epsilongeo,4,,2508.0
20,10epsilongeo,5,,2391.0
20,10epsilongeo,6,,2469.0
20,10epsilongeo,7,,2345.0
20,10epsilongeo,8,,2427.0
20,10epsilongeo,9,,2478.0
20,10epsilongeo,10,,2412.0
20,50epsilongeo,1,,1066.0
20,50epsilongeo,2,,1076.0
20,50epsilongeo,3,,1074.0
20,50epsilongeo,4,,1105.0
20,50epsilongeo,5,,1087.0
20,50epsilongeo,6,,1055.0
20,50epsilongeo,7,,1074.0
20,50epsilongeo,8,,1065.0
20,50epsilongeo,9,,1018.0
20,50epsilongeo,10,,1114.0
20,closest10kgeo,1,,5532.0
20,closest10kgeo,2,,5532.0
20,closest10kgeo,3,,5532.0
20,closest10kgeo,4,,5532.0
20,closest10kgeo,5,,5532.0
20,closest10kgeo,6,,5532.0
20,closest10kgeo,7,,5532.0
20,closest10kgeo,8,,5532.0
20,closest10kgeo,9,,5532.0
20,closest10kgeo,10,,5532.0
20,uniformgeo,1,,1096.0
20,uniformgeo,2,,1060.0
20,uniformgeo,3,,1077.0
20,uniformgeo,4,,1130.0
20,uniformgeo,5,,1056.0
20,uniformgeo,6,,1072.0
20,uniformgeo,7,,1087.0
20,uniformgeo,8,,1179.0
20,uniformgeo,9,,1192.0
20,uniformgeo,10,,1048.0
21,uniform,1,2413.0,
21,uniform,2,2425.0,
21,uniform,3,2456.0,
21,uniform,4,2486.0,
21,uniform,5,2351.0,
21,uniform,6,2449.0,
21,uniform,7,2362.0,
21,uniform,8,2326.0,
21,uniform,9,2353.0,
21,uniform,10,2394.0,
21,5epsilonpca,1,2655.0,
21,5epsilonpca,2,2561.0,
21,5epsilonpca,3,2652.0,
21,5epsilonpca,4,2671.0,
21,5epsilonpca,5,2697.0,
21,5epsilonpca,6,2599.0,
21,5epsilonpca,7,2651.0,
21,5epsilonpca,8,2628.0,
21,5epsilonpca,9,2599.0,
21,5epsilonpca,10,2619.0,
21,10epsilonpca,1,2567.0,
21,10epsilonpca,2,2645.0,
21,10epsilonpca,3,2596.0,
21,10epsilonpca,4,2619.0,
21,10epsilonpca,5,2626.0,
21,10epsilonpca,6,2676.0,
21,10epsilonpca,7,2510.0,
21,10epsilonpca,8,2643.0,
21,10epsilonpca,9,2569.0,
21,10epsilonpca,10,2612.0,
21,50epsilonpca,1,2465.0,
21,50epsilonpca,2,2525.0,
21,50epsilonpca,3,2539.0,
21,50epsilonpca,4,2481.0,
21,50epsilonpca,5,2576.0,
21,50epsilonpca,6,2550.0,
21,50epsilonpca,7,2597.0,
21,50epsilonpca,8,2533.0,
21,50epsilonpca,9,2502.0,
21,50epsilonpca,10,2654.0,
21,100epsilonpca,1,2500.0,
21,100epsilonpca,2,2451.0,
21,100epsilonpca,3,2455.0,
21,100epsilonpca,4,2549.0,
21,100epsilonpca,5,2464.0,
21,100epsilonpca,6,2490.0,
21,100epsilonpca,7,2506.0,
21,100epsilonpca,8,2510.0,
21,100epsilonpca,9,2499.0,
21,100epsilonpca,10,2457.0,
21,closest10kpca,1,3867.0,
21,closest10kpca,2,3867.0,
21,closest10kpca,3,3867.0,
21,closest10kpca,4,3867.0,
21,closest10kpca,5,3867.0,
21,closest10kpca,6,3867.0,
21,closest10kpca,7,3867.0,
21,closest10kpca,8,3867.0,
21,closest10kpca,9,3867.0,
21,closest10kpca,10,3867.0,
21,5epsilongeo,1,,2234.0
21,5epsilongeo,2,,2288.0
21,5epsilongeo,3,,2232.0
21,5epsilongeo,4,,2279.0
21,5epsilongeo,5,,2263.0
21,5epsilongeo,6,,2351.0
21,5epsilongeo,7,,2247.0
21,5epsilongeo,8,,2264.0
21,5epsilongeo,9,,2364.0
21,5epsilongeo,10,,2345.0
21,10epsilongeo,1,,982.0
21,10epsilongeo,2,,994.0
21,10epsilongeo,3,,969.0
21,10epsilongeo,4,,1006.0
21,10epsilongeo,5,,1001.0
21,10epsilongeo,6,,1013.0
21,10epsilongeo,7,,1051.0
21,10epsilongeo,8,,991.0
21,10epsilongeo,9,,1048.0
21,10epsilongeo,10,,992.0
21,50epsilongeo,1,,422.0
21,50epsilongeo,2,,441.0
21,50epsilongeo,3,,451.0
21,50epsilongeo,4,,469.0
21,50epsilongeo,5,,432.0
21,50epsilongeo,6,,422.0
21,50epsilongeo,7,,456.0
21,50epsilongeo,8,,430.0
21,50epsilongeo,9,,465.0
21,50epsilongeo,10,,471.0
21,closest10kgeo,1,,2282.0
21,closest10kgeo,2,,2282.0
21,closest10kgeo,3,,2282.0
21,closest10kgeo,4,,2282.0
21,closest10kgeo,5,,2282.0
21,closest10kgeo,6,,2282.0
21,closest10kgeo,7,,2282.0
21,closest10kgeo,8,,2282.0
21,closest10kgeo,9,,2282.0
21,closest10kgeo,10,,2282.0
21,uniformgeo,1,,433.0
21,uniformgeo,2,,392.0
21,uniformgeo,3,,415.0
21,uniformgeo,4,,410.0
21,uniformgeo,5,,425.0
21,uniformgeo,6,,436.0
21,uniformgeo,7,,507.0
21,uniformgeo,8,,447.0
21,uniformgeo,9,,425.0
21,uniformgeo,10,,419.0
22,uniform,1,5102.0,
22,uniform,2,5262.0,
22,uniform,3,5229.0,
22,uniform,4,5242.0,
22,uniform,5,5231.0,
22,uniform,6,5174.0,
22,uniform,7,5291.0,
22,uniform,8,5159.0,
22,uniform,9,5355.0,
22,uniform,10,5295.0,
22,5epsilonpca,1,5639.0,
22,5epsilonpca,2,5751.0,
22,5epsilonpca,3,5678.0,
22,5epsilonpca,4,5679.0,
22,5epsilonpca,5,5796.0,
22,5epsilonpca,6,5707.0,
22,5epsilonpca,7,5928.0,
22,5epsilonpca,8,5817.0,
22,5epsilonpca,9,5704.0,
22,5epsilonpca,10,5722.0,
22,10epsilonpca,1,5688.0,
22,10epsilonpca,2,5594.0,
22,10epsilonpca,3,5693.0,
22,10epsilonpca,4,5687.0,
22,10epsilonpca,5,5666.0,
22,10epsilonpca,6,5659.0,
22,10epsilonpca,7,5527.0,
22,10epsilonpca,8,5668.0,
22,10epsilonpca,9,5583.0,
22,10epsilonpca,10,5630.0,
22,50epsilonpca,1,5580.0,
22,50epsilonpca,2,5577.0,
22,50epsilonpca,3,5669.0,
22,50epsilonpca,4,5566.0,
22,50epsilonpca,5,5492.0,
22,50epsilonpca,6,5580.0,
22,50epsilonpca,7,5634.0,
22,50epsilonpca,8,5517.0,
22,50epsilonpca,9,5464.0,
22,50epsilonpca,10,5626.0,
22,100epsilonpca,1,5301.0,
22,100epsilonpca,2,5420.0,
22,100epsilonpca,3,5296.0,
22,100epsilonpca,4,5497.0,
22,100epsilonpca,5,5356.0,
22,100epsilonpca,6,5386.0,
22,100epsilonpca,7,5422.0,
22,100epsilonpca,8,5385.0,
22,100epsilonpca,9,5572.0,
22,100epsilonpca,10,5355.0,
22,closest10kpca,1,8242.0,
22,closest10kpca,2,8242.0,
22,closest10kpca,3,8242.0,
22,closest10kpca,4,8242.0,
22,closest10kpca,5,8242.0,
22,closest10kpca,6,8242.0,
22,closest10kpca,7,8242.0,
22,closest10kpca,8,8242.0,
22,closest10kpca,9,8242.0,
22,closest10kpca,10,8242.0,
22,5epsilongeo,1,,4923.0
22,5epsilongeo,2,,4776.0
22,5epsilongeo,3,,4793.0
22,5epsilongeo,4,,4912.0
22,5epsilongeo,5,,4941.0
22,5epsilongeo,6,,4862.0
22,5epsilongeo,7,,4869.0
22,5epsilongeo,8,,4811.0
22,5epsilongeo,9,,4890.0
22,5epsilongeo,10,,4913.0
22,10epsilongeo,1,,2134.0
22,10epsilongeo,2,,2079.0
22,10epsilongeo,3,,2095.0
22,10epsilongeo,4,,2089.0
22,10epsilongeo,5,,2050.0
22,10epsilongeo,6,,2169.0
22,10epsilongeo,7,,2136.0
22,10epsilongeo,8,,2143.0
22,10epsilongeo,9,,2137.0
22,10epsilongeo,10,,2061.0
22,50epsilongeo,1,,979.0
22,50epsilongeo,2,,951.0
22,50epsilongeo,3,,939.0
22,50epsilongeo,4,,935.0
22,50epsilongeo,5,,923.0
22,50epsilongeo,6,,944.0
22,50epsilongeo,7,,916.0
22,50epsilongeo,8,,943.0
22,50epsilongeo,9,,923.0
22,50epsilongeo,10,,932.0
22,closest10kgeo,1,,4801.0
22,closest10kgeo,2,,4801.0
22,closest10kgeo,3,,4801.0
22,closest10kgeo,4,,4801.0
22,closest10kgeo,5,,4801.0
22,closest10kgeo,6,,4801.0
22,closest10kgeo,7,,4801.0
22,closest10kgeo,8,,4801.0
22,closest10kgeo,9,,4801.0
22,closest10kgeo,10,,4801.0
22,uniformgeo,1,,939.0
22,uniformgeo,2,,913.0
22,uniformgeo,3,,901.0
22,uniformgeo,4,,925.0
22,uniformgeo,5,,960.0
22,uniformgeo,6,,906.0
22,uniformgeo,7,,993.0
22,uniformgeo,8,,972.0
22,uniformgeo,9,,957.0
22,uniformgeo,10,,921.0
